genres,id,original_title,production_companies,release_date,runtime,title,vote_average,vote_count,MMPA Rating,Platform
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",18041.0,Gossip,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""NPV Entertainment"", ""id"": 172}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Outlaw Productions (I)"", ""id"": 19507}]",2000-04-21,90.0,Gossip,5.5,68.0,PG,"{'name': 'Apple TV', 'id': 4}"
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",28029.0,A Walk on the Moon,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Groucho II Film Partnership"", ""id"": 372}, {""name"": ""Punch 21 Productions"", ""id"": 13158}]",1999-01-29,107.0,A Walk on the Moon,6.2,21.0,G,"{'name': 'Hulu', 'id': 1}"
"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",1123.0,Catch a Fire,"[{""name"": ""Mirage Enterprises"", ""id"": 932}, {""name"": ""Studio Canal"", ""id"": 5870}, {""name"": ""Working Title Films"", ""id"": 10163}]",2006-10-27,101.0,Catch a Fire,6.4,25.0,PG-13,"{'name': 'Prime Video', 'id': 6}"
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",14033.0,Soul Survivors,[],2001-09-06,84.0,Soul Survivors,4.4,49.0,R,"{'name': 'HBO Max', 'id': 2}"
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",87729.0,Jefferson in Paris,"[{""name"": ""Merchant Ivory Productions"", ""id"": 2370}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]",1995-03-31,139.0,Jefferson in Paris,5.2,10.0,PG-13,"{'name': 'Apple TV', 'id': 4}"
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",16899.0,Easy Virtue,"[{""name"": ""BBC Films"", ""id"": 288}, {""name"": ""Endgame Entertainment"", ""id"": 1205}, {""name"": ""Ealing Studios"", ""id"": 2650}, {""name"": ""Fragile Films"", ""id"": 2651}, {""name"": ""Odyssey Entertainment"", ""id"": 3539}, {""name"": ""Prescience"", ""id"": 6901}, {""name"": ""Joe Abrams Productions"", ""id"": 23068}]",2008-01-01,93.0,Easy Virtue,6.3,108.0,PG-13,"{'name': 'Prime Video', 'id': 6}"
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",41317.0,Caravans,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Ibex Films"", ""id"": 26473}, {""name"": ""FIDCI"", ""id"": 26474}]",1978-11-02,127.0,Caravans,5.8,1.0,G,"{'name': 'Netflix', 'id': 0}"
"[{""id"": 36, ""name"": ""History""}, {""id"": 18, ""name"": ""Drama""}]",245700.0,Mr. Turner,"[{""name"": ""Film4"", ""id"": 9349}, {""name"": ""Lipsync Productions"", ""id"": 9987}, {""name"": ""Thin Man Films"", ""id"": 10100}, {""name"": ""Focus Features International (FFI)"", ""id"": 11267}, {""name"": ""France 3 Cinema"", ""id"": 16804}, {""name"": ""Xofa Productions"", ""id"": 45503}, {""name"": ""Untitled 13"", ""id"": 47802}]",2014-10-31,150.0,Mr. Turner,6.3,204.0,PG,"{'name': 'HBO Max', 'id': 2}"
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",37842.0,Les herbes folles,"[{""name"": ""France 2 Cin\u00e9ma"", ""id"": 83}, {""name"": ""BIM Distribuzione"", ""id"": 225}, {""name"": ""Centre National de la Cin\u00e9matographie"", ""id"": 310}, {""name"": ""Eurimages"", ""id"": 850}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Studio Canal"", ""id"": 5870}, {""name"": ""TPS Star"", ""id"": 6586}, {""name"": ""R\u00e9gion Ile-de-France"", ""id"": 11246}, {""name"": ""F Comme Film"", ""id"": 11778}, {""name"": ""Cin\u00e9mage 3"", ""id"": 11944}]",2009-05-20,104.0,Wild Grass,5.8,22.0,PG,"{'name': 'HBO Max', 'id': 2}"
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",9045.0,Amen.,"[{""name"": ""Renn Productions"", ""id"": 82}, {""name"": ""TF1 Films Production"", ""id"": 3823}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""K.G Productions"", ""id"": 13837}, {""name"": ""KC Medien"", ""id"": 22182}, {""name"": ""Katharina"", ""id"": 22370}]",2002-02-13,132.0,Amen.,7.1,75.0,G,"{'name': 'Tubi', 'id': 3}"
"[{""id"": 36, ""name"": ""History""}, {""id"": 28, ""name"": ""Action""}]",44092.0,剑雨,"[{""name"": ""Lion Rock Productions"", ""id"": 2812}, {""name"": ""Media Asia Films"", ""id"": 5552}, {""name"": ""Beijing Gallop Horse Film & TV Production"", ""id"": 15866}, {""name"": ""Lumiere Motion Picture Company"", ""id"": 21488}, {""name"": ""Beijing Heguchuan TV & Film"", ""id"": 21489}, {""name"": ""Stellar Entertainment"", ""id"": 21490}]",2010-09-01,117.0,Reign of Assassins,6.7,57.0,G,"{'name': 'Tubi', 'id': 3}"
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",16005.0,The Lucky Ones,[],2008-09-26,113.0,The Lucky Ones,6.3,55.0,R,"{'name': 'Apple TV', 'id': 4}"
"[{""id"": 18, ""name"": ""Drama""}]",44754.0,Margaret,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Scott Rudin Productions"", ""id"": 258}, {""name"": ""Mirage Enterprises"", ""id"": 932}, {""name"": ""Gilbert Films"", ""id"": 10161}]",2011-09-30,149.0,Margaret,6.1,86.0,PG-13,"{'name': 'HBO Max', 'id': 2}"
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",23988.0,Stan Helsing,"[{""name"": ""Insight Productions"", ""id"": 4271}]",2009-10-27,90.0,Stan Helsing,4.0,97.0,PG-13,"{'name': 'HBO Max', 'id': 2}"
"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",43949.0,Flipped,"[{""name"": ""Reiner / Greisman Productions"", ""id"": 86256}]",2010-08-06,89.0,Flipped,7.4,418.0,PG,"{'name': 'Tubi', 'id': 3}"
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",142.0,Brokeback Mountain,"[{""name"": ""River Road Entertainment"", ""id"": 1246}, {""name"": ""Alberta Film Entertainment"", ""id"": 3997}, {""name"": ""Focus Features"", ""id"": 10146}, {""name"": ""Good Machine"", ""id"": 10565}]",2005-09-02,134.0,Brokeback Mountain,7.5,1480.0,PG,"{'name': 'Prime Video', 'id': 6}"
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",9603.0,Clueless,"[{""name"": ""Paramount Pictures"", ""id"": 4}]",1995-07-19,97.0,Clueless,6.9,803.0,PG,"{'name': 'Apple TV', 'id': 4}"
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",10712.0,Far from Heaven,"[{""name"": ""Clear Blue Sky Productions"", ""id"": 7449}]",2002-09-01,107.0,Far from Heaven,6.9,144.0,PG,"{'name': 'Hulu', 'id': 1}"
"[{""id"": 35, ""name"": ""Comedy""}]",243938.0,Hot Tub Time Machine 2,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""United Artists"", ""id"": 60}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]",2015-02-20,93.0,Hot Tub Time Machine 2,5.0,354.0,PG-13,"{'name': 'Prime Video', 'id': 6}"
"[{""id"": 18, ""name"": ""Drama""}]",10876.0,Quills,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Industry Entertainment"", ""id"": 376}, {""name"": ""Walrus & Associates"", ""id"": 8780}, {""name"": ""Hollywood Partners"", ""id"": 30257}, {""name"": ""Charenton Productions"", ""id"": 75937}]",2000-11-22,124.0,Quills,6.8,128.0,PG-13,"{'name': 'Tubi', 'id': 3}"
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",86838.0,Seven Psychopaths,"[{""name"": ""Blueprint Pictures"", ""id"": 2376}, {""name"": ""CBS Films"", ""id"": 5490}, {""name"": ""British Film Institute (BFI)"", ""id"": 7281}, {""name"": ""Film4"", ""id"": 9349}]",2012-09-07,110.0,Seven Psychopaths,6.7,1206.0,R,"{'name': 'Netflix', 'id': 0}"
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",25208.0,The Caveman's Valentine,"[{""name"": ""Franchise Pictures"", ""id"": 1403}, {""name"": ""Focus Features"", ""id"": 10146}, {""name"": ""Jersey Shore"", ""id"": 37497}]",2001-01-19,105.0,The Caveman's Valentine,6.0,27.0,G,"{'name': 'Apple TV', 'id': 4}"
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",613.0,Der Untergang,"[{""name"": ""Degeto Film"", ""id"": 986}, {""name"": ""EOS Entertainment"", ""id"": 2278}, {""name"": ""Rai Cinema"", ""id"": 2683}, {""name"": ""\u00d6sterreichischer Rundfunk (ORF)"", ""id"": 3391}, {""name"": ""Constantin Film Produktion"", ""id"": 5755}, {""name"": ""Westdeutscher Rundfunk (WDR)"", ""id"": 7025}, {""name"": ""Norddeutscher Rundfunk (NDR)"", ""id"": 7201}]",2004-09-08,156.0,Downfall,7.7,1037.0,G,"{'name': 'Disney Plus', 'id': 5}"
"[{""id"": 18, ""name"": ""Drama""}]",1913.0,Mar adentro,"[{""name"": ""Canal Plus"", ""id"": 104}, {""name"": ""Sogecine"", ""id"": 692}, {""name"": ""Himen\u00f3ptero"", ""id"": 784}, {""name"": ""Eurimages"", ""id"": 850}, {""name"": ""Televisi\u00f3n Espa\u00f1ola (TVE)"", ""id"": 6639}, {""name"": ""Union G\u00e9n\u00e9rale Cin\u00e9matographique (UGC)"", ""id"": 7248}, {""name"": ""Televisi\u00f3n de Galicia (TVG) S.A."", ""id"": 10050}, {""name"": ""Ministerio de Cultura"", ""id"": 11408}, {""name"": ""Sogepaq"", ""id"": 11955}, {""name"": ""Eyescreen S.r.l."", ""id"": 12012}, {""name"": ""Filmanova"", ""id"": 28812}]",2004-09-03,125.0,The Sea Inside,7.2,219.0,R,"{'name': 'Disney Plus', 'id': 5}"
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}]",97370.0,Under the Skin,"[{""name"": ""Scottish Screen"", ""id"": 698}, {""name"": ""UK Film Council"", ""id"": 2452}, {""name"": ""FilmNation Entertainment"", ""id"": 7493}, {""name"": ""Nick Wechsler Productions"", ""id"": 8073}, {""name"": ""Creative Scotland"", ""id"": 8087}, {""name"": ""British Film Institute"", ""id"": 8092}, {""name"": ""Film4"", ""id"": 9349}, {""name"": ""Silver Reel"", ""id"": 12075}, {""name"": ""JW Films"", ""id"": 27543}, {""name"": ""A24"", ""id"": 41077}]",2014-03-14,108.0,Under the Skin,6.0,1102.0,R,"{'name': 'HBO Max', 'id': 2}"
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",801.0,"Good Morning, Vietnam","[{""name"": ""Silver Screen Partners III"", ""id"": 554}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]",1987-12-23,121.0,"Good Morning, Vietnam",7.1,642.0,PG,"{'name': 'Netflix', 'id': 0}"
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",70829.0,The Last Godfather,[],2010-12-29,100.0,The Last Godfather,4.7,7.0,PG-13,"{'name': 'Disney Plus', 'id': 5}"
"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10751, ""name"": ""Family""}]",54518.0,Justin Bieber: Never Say Never,"[{""name"": ""Insurge Pictures"", ""id"": 7377}, {""name"": ""Magical Elves Productions"", ""id"": 7378}, {""name"": ""Scooter Braun Films"", ""id"": 7379}]",2011-02-11,105.0,Justin Bieber: Never Say Never,4.8,154.0,PG-13,"{'name': 'Prime Video', 'id': 6}"
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",44214.0,Black Swan,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Protozoa Pictures"", ""id"": 7503}, {""name"": ""Cross Creek Pictures"", ""id"": 10246}]",2010-12-02,108.0,Black Swan,7.3,4430.0,PG,"{'name': 'Prime Video', 'id': 6}"
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",240.0,The Godfather: Part II,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""The Coppola Company"", ""id"": 536}]",1974-12-20,200.0,The Godfather: Part II,8.3,3338.0,PG,"{'name': 'Apple TV', 'id': 4}"
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10402, ""name"": ""Music""}]",9816.0,Save the Last Dance,"[{""name"": ""MTV Films"", ""id"": 746}, {""name"": ""Cort/Madden Productions"", ""id"": 53673}]",2001-01-12,112.0,Save the Last Dance,6.3,352.0,PG,"{'name': 'Hulu', 'id': 1}"
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",10131.0,A Nightmare on Elm Street 4: The Dream Master,"[{""name"": ""New Line Cinema"", ""id"": 12}]",1988-08-19,99.0,A Nightmare on Elm Street 4: The Dream Master,5.8,281.0,G,"{'name': 'Prime Video', 'id': 6}"
"[{""id"": 18, ""name"": ""Drama""}]",339984.0,Miracles from Heaven,"[{""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Sony Pictures Entertainment"", ""id"": 5752}]",2016-03-17,117.0,Miracles from Heaven,6.7,186.0,PG-13,"{'name': 'Prime Video', 'id': 6}"
"[{""id"": 35, ""name"": ""Comedy""}]",8859.0,"Dude, Where’s My Car?","[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Alcon Entertainment"", ""id"": 1088}]",2000-12-15,83.0,"Dude, Where’s My Car?",5.2,509.0,PG,"{'name': 'Tubi', 'id': 3}"
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 37, ""name"": ""Western""}]",11967.0,Young Guns,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Morgan Creek Productions"", ""id"": 10210}]",1988-08-12,107.0,Young Guns,6.6,258.0,PG,"{'name': 'Netflix', 'id': 0}"
"[{""id"": 35, ""name"": ""Comedy""}]",239563.0,St. Vincent,"[{""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""Crescendo Productions"", ""id"": 3314}, {""name"": ""Chernin Entertainment"", ""id"": 7076}, {""name"": ""Goldenlight Films"", ""id"": 15855}]",2014-10-09,102.0,St. Vincent,7.1,763.0,G,"{'name': 'Netflix', 'id': 0}"
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",222899.0,About Last Night,"[{""name"": ""Screen Gems, Inc."", ""id"": 127}, {""name"": ""Rainforest Films"", ""id"": 1309}, {""name"": ""Olive Bridge Entertainment"", ""id"": 7291}]",2014-02-14,100.0,About Last Night,6.0,210.0,G,"{'name': 'HBO Max', 'id': 2}"
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",4951.0,10 Things I Hate About You,"[{""name"": ""Mad Chance"", ""id"": 1757}, {""name"": ""Jaret Entertainment"", ""id"": 1783}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]",1999-03-30,97.0,10 Things I Hate About You,7.3,1701.0,PG,"{'name': 'Tubi', 'id': 3}"
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",10985.0,The New Guy,"[{""name"": ""Revolution Studios"", ""id"": 497}, {""name"": ""Frontier Pictures"", ""id"": 11837}, {""name"": ""Bedlam Pictures"", ""id"": 51753}]",2002-05-10,88.0,The New Guy,5.7,151.0,PG,"{'name': 'Prime Video', 'id': 6}"
"[{""id"": 35, ""name"": ""Comedy""}]",9644.0,National Lampoon's Loaded Weapon 1,"[{""name"": ""New Line Cinema"", ""id"": 12}]",1993-02-04,84.0,National Lampoon's Loaded Weapon 1,5.7,157.0,R,"{'name': 'Tubi', 'id': 3}"
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",332567.0,The Shallows,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Ombra Films"", ""id"": 23513}, {""name"": ""Weimaraner Republic Pictures"", ""id"": 67069}]",2016-06-24,86.0,The Shallows,6.2,1567.0,R,"{'name': 'Prime Video', 'id': 6}"
"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",1954.0,The Butterfly Effect,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""FilmEngine"", ""id"": 816}, {""name"": ""Katalyst Films"", ""id"": 817}, {""name"": ""BenderSpink"", ""id"": 6363}, {""name"": ""Province of British Columbia Production Services Tax Credit"", ""id"": 12200}]",2004-01-22,113.0,The Butterfly Effect,7.3,2060.0,PG,"{'name': 'Prime Video', 'id': 6}"
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",15489.0,Snow Day,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Nickelodeon Movies"", ""id"": 2348}]",2000-02-11,89.0,Snow Day,4.8,51.0,G,"{'name': 'Netflix', 'id': 0}"
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",15250.0,This Christmas,"[{""name"": ""Screen Gems"", ""id"": 3287}]",2007-11-27,117.0,This Christmas,7.1,29.0,PG-13,"{'name': 'Netflix', 'id': 0}"
"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",22345.0,Baby Geniuses,"[{""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Crystal Sky Worldwide"", ""id"": 4077}, {""name"": ""Triumph"", ""id"": 4078}]",1999-03-12,97.0,Baby Geniuses,3.3,75.0,G,"{'name': 'Prime Video', 'id': 6}"
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",9448.0,The Big Hit,"[{""name"": ""TriStar Pictures"", ""id"": 559}]",1998-04-24,91.0,The Big Hit,6.1,109.0,R,"{'name': 'Tubi', 'id': 3}"
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",38223.0,Harriet the Spy,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Rastar Pictures"", ""id"": 2070}, {""name"": ""Nickelodeon Movies"", ""id"": 2348}]",1996-07-10,100.0,Harriet the Spy,5.7,46.0,G,"{'name': 'Disney Plus', 'id': 5}"
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}]",11186.0,Child's Play 2,"[{""name"": ""Universal Pictures"", ""id"": 33}]",1990-11-09,84.0,Child's Play 2,5.8,308.0,PG,"{'name': 'Apple TV', 'id': 4}"
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",136835.0,No Good Deed,"[{""name"": ""Will Packer Productions"", ""id"": 49968}]",2014-09-10,83.0,No Good Deed,5.6,181.0,PG-13,"{'name': 'Tubi', 'id': 3}"
"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",5876.0,The Mist,"[{""name"": ""Darkwoods Productions"", ""id"": 3982}, {""name"": ""Dimension Films"", ""id"": 7405}]",2007-11-21,126.0,The Mist,6.7,1399.0,PG,"{'name': 'Hulu', 'id': 1}"
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",264660.0,Ex Machina,"[{""name"": ""DNA Films"", ""id"": 284}, {""name"": ""Universal Pictures International (UPI)"", ""id"": 5726}, {""name"": ""Film4"", ""id"": 9349}, {""name"": ""A24"", ""id"": 41077}]",2015-01-21,108.0,Ex Machina,7.6,4737.0,PG,"{'name': 'Apple TV', 'id': 4}"
"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",492.0,Being John Malkovich,"[{""name"": ""Gramercy Pictures"", ""id"": 37}, {""name"": ""Propaganda Films"", ""id"": 278}, {""name"": ""Single Cell Pictures"", ""id"": 279}]",1999-09-30,112.0,Being John Malkovich,7.3,1101.0,R,"{'name': 'Apple TV', 'id': 4}"
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",25462.0,Two Can Play That Game,"[{""name"": ""Screen Gems"", ""id"": 3287}]",2001-09-07,90.0,Two Can Play That Game,6.6,17.0,R,"{'name': 'Hulu', 'id': 1}"
"[{""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",238603.0,Earth to Echo,"[{""name"": ""Walt Disney Studios Motion Pictures"", ""id"": 3036}, {""name"": ""Panay Films"", ""id"": 10426}]",2014-06-14,89.0,Earth to Echo,5.7,290.0,R,"{'name': 'Apple TV', 'id': 4}"
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",10691.0,Crazy/Beautiful,"[{""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Ufland"", ""id"": 12548}]",2001-06-29,99.0,Crazy/Beautiful,6.6,96.0,R,"{'name': 'Apple TV', 'id': 4}"
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",1251.0,Letters from Iwo Jima,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""Malpaso Productions"", ""id"": 171}, {""name"": ""Warner Bros."", ""id"": 6194}]",2006-12-19,141.0,Letters from Iwo Jima,7.2,541.0,G,"{'name': 'Hulu', 'id': 1}"
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",5172.0,The Astronaut Farmer,"[{""name"": ""Polish Brothers Construction"", ""id"": 1861}]",2006-10-15,104.0,The Astronaut Farmer,6.2,123.0,PG,"{'name': 'Prime Video', 'id': 6}"
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",58680.0,Woo,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""New Deal Productions"", ""id"": 1947}, {""name"": ""Gotham Entertainment Group"", ""id"": 39288}]",1998-05-08,84.0,Woo,5.5,10.0,PG,"{'name': 'Netflix', 'id': 0}"
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",264644.0,Room,"[{""name"": ""T\u00e9l\u00e9film Canada"", ""id"": 806}, {""name"": ""Film 4"", ""id"": 2335}, {""name"": ""Element Pictures"", ""id"": 3353}, {""name"": ""Irish Film Board"", ""id"": 5267}, {""name"": ""FilmNation Entertainment"", ""id"": 7493}, {""name"": ""No Trace Camping"", ""id"": 35846}, {""name"": ""A24"", ""id"": 41077}, {""name"": ""Elevation Pictures"", ""id"": 82552}]",2015-10-16,117.0,Room,8.1,2757.0,PG-13,"{'name': 'Prime Video', 'id': 6}"
"[{""id"": 35, ""name"": ""Comedy""}]",14577.0,Dirty Work,"[{""name"": ""Robert Simonds Productions"", ""id"": 3929}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]",1998-06-12,82.0,Dirty Work,6.5,66.0,PG-13,"{'name': 'Prime Video', 'id': 6}"
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",11592.0,Serial Mom,"[{""name"": ""Savoy Pictures"", ""id"": 11308}, {""name"": ""Polar Entertainment"", ""id"": 17411}]",1994-04-13,95.0,Serial Mom,6.4,135.0,PG,"{'name': 'Hulu', 'id': 1}"
